tier,workstream,imagePlan,status,section,contentType,name,route,canonicalUrl,province,city,priorityScore,qualityCompletionScore,wordCount,thinThreshold,stale,reviewAgeDays,missingSourceUrl,sourceUrl,missingFields,missingInternalLinks,dataQualityFlags,canonicalRiskType,issueClassifications,researchStatus,validationStatus,seoStatus,imageStatus,publishStatus
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Large Munsterlander,/dog-breeds/large-munsterlander/,https://leashfree.ca/dog-breeds/large-munsterlander/,,,33,100,348,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Manchester Terrier,/dog-breeds/manchester-terrier/,https://leashfree.ca/dog-breeds/manchester-terrier/,,,33,100,348,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Shih-poo,/dog-breeds/shih-poo/,https://leashfree.ca/dog-breeds/shih-poo/,,,33,100,348,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Boerboel,/dog-breeds/boerboel/,https://leashfree.ca/dog-breeds/boerboel/,,,33,100,349,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Belgian Tervuren,/dog-breeds/belgian-tervuren/,https://leashfree.ca/dog-breeds/belgian-tervuren/,,,33,100,352,600,false,257,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Bugg (Pugston),/dog-breeds/bugg-pugston/,https://leashfree.ca/dog-breeds/bugg-pugston/,,,33,100,352,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Irish Water Spaniel,/dog-breeds/irish-water-spaniel/,https://leashfree.ca/dog-breeds/irish-water-spaniel/,,,33,100,352,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Keeshond,/dog-breeds/keeshond/,https://leashfree.ca/dog-breeds/keeshond/,,,33,100,355,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Pyrador,/dog-breeds/pyrador/,https://leashfree.ca/dog-breeds/pyrador/,,,33,100,355,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Border Terrier,/dog-breeds/border-terrier/,https://leashfree.ca/dog-breeds/border-terrier/,,,33,100,358,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Lapponian Herder,/dog-breeds/lapponian-herder/,https://leashfree.ca/dog-breeds/lapponian-herder/,,,33,100,360,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Northern/Arctic Landrace Mix,/dog-breeds/northern-arctic-mix/,https://leashfree.ca/dog-breeds/northern-arctic-mix/,,,33,100,361,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Zuchon (Teddy Bear),/dog-breeds/zuchon-teddy-bear/,https://leashfree.ca/dog-breeds/zuchon-teddy-bear/,,,33,100,361,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Aussiedor,/dog-breeds/aussiedor/,https://leashfree.ca/dog-breeds/aussiedor/,,,33,100,363,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Korean Jindo Dog,/dog-breeds/korean-jindo-dog/,https://leashfree.ca/dog-breeds/korean-jindo-dog/,,,33,100,366,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Lakeland Terrier,/dog-breeds/lakeland-terrier/,https://leashfree.ca/dog-breeds/lakeland-terrier/,,,33,100,366,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Borzoi,/dog-breeds/borzoi/,https://leashfree.ca/dog-breeds/borzoi/,,,33,100,367,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Kai Ken,/dog-breeds/kai-ken/,https://leashfree.ca/dog-breeds/kai-ken/,,,33,100,367,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Lagotto Romagnolo,/dog-breeds/lagotto-romagnolo/,https://leashfree.ca/dog-breeds/lagotto-romagnolo/,,,33,100,367,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Husky Collie Mix,/dog-breeds/husky-collie-mix/,https://leashfree.ca/dog-breeds/husky-collie-mix/,,,33,100,368,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Japanese Spitz,/dog-breeds/japanese-spitz/,https://leashfree.ca/dog-breeds/japanese-spitz/,,,33,100,369,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Belgian Sheepdog,/dog-breeds/belgian-sheepdog/,https://leashfree.ca/dog-breeds/belgian-sheepdog/,,,33,100,370,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Bluetick Coonhound,/dog-breeds/bluetick-coonhound/,https://leashfree.ca/dog-breeds/bluetick-coonhound/,,,33,100,370,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Karelian Bear Dog,/dog-breeds/karelian-bear-dog/,https://leashfree.ca/dog-breeds/karelian-bear-dog/,,,33,100,370,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Kuvasz,/dog-breeds/kuvasz/,https://leashfree.ca/dog-breeds/kuvasz/,,,33,100,370,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Lancashire Heeler,/dog-breeds/lancashire-heeler/,https://leashfree.ca/dog-breeds/lancashire-heeler/,,,33,100,370,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Harrier,/dog-breeds/harrier/,https://leashfree.ca/dog-breeds/harrier/,,,33,100,371,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,King Shepherd,/dog-breeds/king-shepherd/,https://leashfree.ca/dog-breeds/king-shepherd/,,,33,100,373,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Labsky,/dog-breeds/labsky/,https://leashfree.ca/dog-breeds/labsky/,,,33,100,373,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Jindo,/dog-breeds/jindo/,https://leashfree.ca/dog-breeds/jindo/,,,33,100,376,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Boston Terrier,/dog-breeds/boston-terrier/,https://leashfree.ca/dog-breeds/boston-terrier/,,,33,100,377,600,false,280,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Komondor,/dog-breeds/komondor/,https://leashfree.ca/dog-breeds/komondor/,,,33,100,377,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Hamiltonstovare,/dog-breeds/hamiltonstovare/,https://leashfree.ca/dog-breeds/hamiltonstovare/,,,33,100,380,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Goldendoodle,/dog-breeds/goldendoodle/,https://leashfree.ca/dog-breeds/goldendoodle/,,,33,100,382,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Irish Red and White Setter,/dog-breeds/irish-red-and-white-setter/,https://leashfree.ca/dog-breeds/irish-red-and-white-setter/,,,33,100,383,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Kooikerhondje,/dog-breeds/kooikerhondje/,https://leashfree.ca/dog-breeds/kooikerhondje/,,,33,100,385,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Bouvier des Flandres,/dog-breeds/bouvier-des-flandres/,https://leashfree.ca/dog-breeds/bouvier-des-flandres/,,,33,100,388,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Black and Tan Coonhound,/dog-breeds/black-and-tan-coonhound/,https://leashfree.ca/dog-breeds/black-and-tan-coonhound/,,,33,100,389,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Italian Spinone,/dog-breeds/italian-spinone/,https://leashfree.ca/dog-breeds/italian-spinone/,,,33,100,389,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Maremma Sheepdog,/dog-breeds/maremma-sheepdog/,https://leashfree.ca/dog-breeds/maremma-sheepdog/,,,33,100,389,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Berger Picard,/dog-breeds/berger-picard/,https://leashfree.ca/dog-breeds/berger-picard/,,,33,100,391,600,false,258,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Irish Terrier,/dog-breeds/irish-terrier/,https://leashfree.ca/dog-breeds/irish-terrier/,,,33,100,392,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Gerberian Shepsky,/dog-breeds/gerberian-shepsky/,https://leashfree.ca/dog-breeds/gerberian-shepsky/,,,33,100,394,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Great Bernese,/dog-breeds/great-bernese/,https://leashfree.ca/dog-breeds/great-bernese/,,,33,100,395,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Borador,/dog-breeds/borador/,https://leashfree.ca/dog-breeds/borador/,,,33,100,397,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Hokkaido,/dog-breeds/hokkaido/,https://leashfree.ca/dog-breeds/hokkaido/,,,33,100,398,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Italian Greyhound,/dog-breeds/italian-greyhound/,https://leashfree.ca/dog-breeds/italian-greyhound/,,,33,100,401,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Ibizan Hound,/dog-breeds/ibizan-hound/,https://leashfree.ca/dog-breeds/ibizan-hound/,,,33,100,402,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Löwchen,/dog-breeds/l-wchen/,https://leashfree.ca/dog-breeds/l-wchen/,,,33,100,404,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
