"collection","item_name","item_slug","field_name","original_webflow_url","current_local_filename","suggested_local_path","status","notes"
"Dog Breeds","Korean Jindo Dog","korean-jindo-dog","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68d71e4de5c516613ae0b5f7_jindo-dog-forest-trail-portrait-leashfree.avif","","/public/images/dog-breeds/dog-breed-korean-jindo-dog-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Kuvasz","kuvasz","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68d7208c14a43e6ce6c7bb44_korean-jindo-dog-forest-trail-portrait-leashfree.avif","","/public/images/dog-breeds/dog-breed-kuvasz-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Labradoodle","labradoodle","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68e1a06c9c5173d754168510_labradoodle-puppy-forest-trail-leashfree.jpg","","/public/images/dog-breeds/dog-breed-labradoodle-hero.jpg","not_started","Prefilled from CMS export URL."
"Dog Breeds","Labrador Retriever","labrador-retriever","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/688437646aa97547b7eed0a4_labrador-retriever-dog-breed-standing-outdoors.avif","","/public/images/dog-breeds/dog-breed-labrador-retriever-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Labrador Retriever","labrador-retriever","Grooming","https://youtu.be/8q4RZHA-y64?si=uhvYAxtBf-dZXhmI","","/public/images/dog-breeds/dog-breed-labrador-retriever-image.jpg","not_started","Prefilled from CMS export URL."
"Dog Breeds","Labrador Retriever","labrador-retriever","Grooming","https://www.youtube.com/embed/8q4RZHA-y64","","/public/images/dog-breeds/dog-breed-labrador-retriever-image.jpg","not_started","Prefilled from CMS export URL."
"Dog Breeds","Labsky","labsky","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68e1b60c0291674fb331ca4a_labsky-puppy-forest-trail-leashfree.jpg","","/public/images/dog-breeds/dog-breed-labsky-hero.jpg","not_started","Prefilled from CMS export URL."
"Dog Breeds","Lagotto Romagnolo","lagotto-romagnolo","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68d720ea5eafae81525f4bc5_lagotto-romagnolo-forest-trail-portrait-leashfree.avif","","/public/images/dog-breeds/dog-breed-lagotto-romagnolo-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Lakeland Terrier","lakeland-terrier","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68d7213bb6033920cde82443_lakeland-terrier-forest-trail-portrait-leashfree.avif","","/public/images/dog-breeds/dog-breed-lakeland-terrier-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Lancashire Heeler","lancashire-heeler","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68d7218700d99ace16625cd3_lancashire-heeler-forest-trail-portrait-leashfree.avif","","/public/images/dog-breeds/dog-breed-lancashire-heeler-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Landseer","landseer","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/688d296e5c652e63399f69bf_landseer-dog-breed-sitting-on-forest-path.avif","","/public/images/dog-breeds/dog-breed-landseer-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Lapponian Herder","lapponian-herder","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68d721d8c85705d38bd5d68e_lapponian-herder-forest-trail-portrait-leashfree.avif","","/public/images/dog-breeds/dog-breed-lapponian-herder-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Large Munsterlander","large-munsterlander","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68d7221cd29c18df0cf089e6_large-munsterlander-forest-trail-portrait-leashfree.avif","","/public/images/dog-breeds/dog-breed-large-munsterlander-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Leonberger","leonberger","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68d722675ec1c9a18fa4b2b9_leonberger-forest-trail-portrait-leashfree.avif","","/public/images/dog-breeds/dog-breed-leonberger-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Lhasa Apso","lhasa-apso","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68d722b2e02d03041fb03e1e_lhasa-apso-forest-trail-portrait-leashfree.avif","","/public/images/dog-breeds/dog-breed-lhasa-apso-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Löwchen","l-wchen","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68d723371d086704a4947376_lowchen-forest-trail-portrait-leashfree.avif","","/public/images/dog-breeds/dog-breed-l-wchen-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Malshi","malshi","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68e1b841489d43d06d6cceb9_malshi-puppy-forest-trail-leashfree.jpg","","/public/images/dog-breeds/dog-breed-malshi-hero.jpg","not_started","Prefilled from CMS export URL."
"Dog Breeds","Maltese","maltese","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68d723a8186e825ba058fbd2_maltese-forest-trail-portrait-leashfree.avif","","/public/images/dog-breeds/dog-breed-maltese-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Maltipoo","maltipoo","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68e1b4d724b10499b25854fb_maltipoo-puppy-forest-trail-leashfree.jpg","","/public/images/dog-breeds/dog-breed-maltipoo-hero.jpg","not_started","Prefilled from CMS export URL."
"Dog Breeds","Manchester Terrier","manchester-terrier","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68d724157043925d3be8cc57_manchester-terrier-forest-trail-portrait-leashfree.avif","","/public/images/dog-breeds/dog-breed-manchester-terrier-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Maremma Sheepdog","maremma-sheepdog","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68d72447e04d54f2dbdd4ad6_maremma-sheepdog-forest-trail-portrait-leashfree.avif","","/public/images/dog-breeds/dog-breed-maremma-sheepdog-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Mastiff","mastiff","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6884fe05192044cdabe8a4c4_mastiff-dog-breed-standing-on-forest-trail.avif","","/public/images/dog-breeds/dog-breed-mastiff-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Miniature American Shepherd","miniature-american-shepherd-2","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68bc904e3f5b8f9143358ef7_miniature-american-shepherd-dog-forest-path.avif","","/public/images/dog-breeds/dog-breed-miniature-american-shepherd-2-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Miniature Bull Terrier","miniature-bull-terrier","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68bc8b977b0ee00c1f42ff9d_miniature-bull-terrier-dog-forest-path.avif","","/public/images/dog-breeds/dog-breed-miniature-bull-terrier-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Miniature Pinscher","miniature-pinscher","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68bc89000dfd18230b80d9aa_miniature-pinscher-dog-forest-path.avif","","/public/images/dog-breeds/dog-breed-miniature-pinscher-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Miniature Schnauzer","miniature-schnauzer","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68a2516338266f98f777e8c1_A_photograph_of_a_Miniature_Schnauzer_dog_features.avif","","/public/images/dog-breeds/dog-breed-miniature-schnauzer-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Morkie","morkie","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68e1b7ef2d00613d4f6425e9_morkie-puppy-forest-trail-leashfree.jpg","","/public/images/dog-breeds/dog-breed-morkie-hero.jpg","not_started","Prefilled from CMS export URL."
"Dog Breeds","Mountain Cur","mountain-cur","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68a24fdb8b73ca5020ce15fd_A_photograph_features_a_Mountain_Cur_dog_sitting.avif","","/public/images/dog-breeds/dog-breed-mountain-cur-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Mudi","mudi","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/688d2563f462483add3e0aec_mudi-dog-breed-sitting-on-forest-path.avif","","/public/images/dog-breeds/dog-breed-mudi-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Neapolitan Mastiff","neapolitan-mastiff","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68a24cdc368e00e43eeaa0c7_A_high-resolution_photograph_captures_a_Neapolitan.avif","","/public/images/dog-breeds/dog-breed-neapolitan-mastiff-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Nederlandse Kooikerhondje","nederlandse-kooikerhondje","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68a24f2168b8b13ac25c0663_ederlandse-kooikerhondje-dog-breed-sitting-on-forest-path.avif","","/public/images/dog-breeds/dog-breed-nederlandse-kooikerhondje-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Newfoundland","newfoundland","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68a24b6aec6e782d83b7d4e6_A_photograph_showcases_a_Newfoundland_dog_sitting.avif","","/public/images/dog-breeds/dog-breed-newfoundland-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Newfypoo","newfypoo","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68e1a3a7bc8085fe7ebfdad2_newfypoo-puppy-forest-trail-leashfree.jpg","","/public/images/dog-breeds/dog-breed-newfypoo-hero.jpg","not_started","Prefilled from CMS export URL."
"Dog Breeds","Norfolk Terrier","norfolk-terrier","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68a24a0f14986ec265f7056d_A_photograph_captures_a_Norfolk_Terrier_sitting.avif","","/public/images/dog-breeds/dog-breed-norfolk-terrier-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Norrbottenspets","norrbottenspets","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68a24827a7681f6518ab8aa6_A_photograph_captures_a_Norrbottenspets_sitting_attentively_on_a_dirt_path.avif","","/public/images/dog-breeds/dog-breed-norrbottenspets-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Northern/Arctic Landrace Mix","northern-arctic-mix","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68e1b96bd697cbcde5eb9ff0_northern-arctic-mix-puppy-forest-trail-leashfree.jpg","","/public/images/dog-breeds/dog-breed-northern-arctic-mix-hero.jpg","not_started","Prefilled from CMS export URL."
"Dog Breeds","Norwegian Buhund","norwegian-buhund","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68a2470d813dcfc40a260b24_A_photograph_captures_a_Norwegian_Buhund_sitting_on_a_forest_path.avif","","/public/images/dog-breeds/dog-breed-norwegian-buhund-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Norwegian Elkhound","norwegian-elkhound","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/688d283f58b2d59adb9b95a4_norwich-terrier-dog-breed-sitting-on-forest-path.avif","","/public/images/dog-breeds/dog-breed-norwegian-elkhound-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Norwegian Lundehund","norwegian-lundehund","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68a243abbfe5e60313c61dff_norwegian-lundehund-dog-breed-sitting-on-forest-trail.avif","","/public/images/dog-breeds/dog-breed-norwegian-lundehund-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Norwich Terrier","norwich-terrier","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/688e26fb81d1b62072d28831_norwich-terrier-dog-breed-sitting-on-forest-path.avif","","/public/images/dog-breeds/dog-breed-norwich-terrier-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Nova Scotia Duck Tolling Retriever","nova-scotia-duck-tolling-retriever","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68a242512c6850b874ad9706_nova-scotia-duck-tolling-retriever-dog-breed-sitting-on-forest-path.avif","","/public/images/dog-breeds/dog-breed-nova-scotia-duck-tolling-retriever-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Old English Sheepdog","old-english-sheepdog","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/688d27615cb065ab1b9d8326_old-english-sheepdog-dog-breed-sitting-on-forest-path.avif","","/public/images/dog-breeds/dog-breed-old-english-sheepdog-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Otterhound","otterhound","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68a2413af02582583eb74981_otterhound-dog-breed-sitting-on-forest-path.avif","","/public/images/dog-breeds/dog-breed-otterhound-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Papillon","papillon","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/688d26f7dbae7e047c3dc599_papillon-dog-breed-sitting-on-forest-path.avif","","/public/images/dog-breeds/dog-breed-papillon-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Parson Russell Terrier","parson-russell-terrier","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68a24008223f7db62e0baf03_parson-russell-terrier-dog-breed-sitting-on-forest-path.avif","","/public/images/dog-breeds/dog-breed-parson-russell-terrier-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Pekingese","pekingese","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68a23e85bb1b4a66720806a3_pekingese-dog-breed-sitting-on-forest-path.avif","","/public/images/dog-breeds/dog-breed-pekingese-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Pembroke Welsh Corgi","pembroke-welsh-corgi","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68a23db1cb721ef5a909aa36_pembroke-welsh-corgi-dog-breed-sitting-on-forest-path.avif","","/public/images/dog-breeds/dog-breed-pembroke-welsh-corgi-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Perro de Presa Canario","perro-de-presa-canario","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68a23d36c2dc0b926d9be437_perro-de-presa-canario-dog-breed-sitting-on-forest-path.avif","","/public/images/dog-breeds/dog-breed-perro-de-presa-canario-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Peruvian Inca Orchid","peruvian-inca-orchid","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68a23c102ae5e5fb7b5097bf_peruvian-inca-orchid-dog-breed-sitting-on-forest-path.avif","","/public/images/dog-breeds/dog-breed-peruvian-inca-orchid-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Petit Basset Griffon Vendeen","petit-basset-griffon-vendeen","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68a23a9ba392c76e4cbc5f83_petit-basset-griffon-vendeen-dog-breed-sitting-on-forest-path.avif","","/public/images/dog-breeds/dog-breed-petit-basset-griffon-vendeen-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Pharaoh Hound","pharaoh-hound","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68a23947d57a91ab2e46883b_pharaoh-hound-dog-breed-sitting-on-forest-path.avif","","/public/images/dog-breeds/dog-breed-pharaoh-hound-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Plott Hound","plott-hound","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68a237feccd947662b999e4e_plott-hound-dog-breed-sitting-on-forest-path.avif","","/public/images/dog-breeds/dog-breed-plott-hound-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Pointer","pointer","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68a236c53d7111f8f0a0fca0_pointer-dog-breed-sitting-on-forest-path.avif","","/public/images/dog-breeds/dog-breed-pointer-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Polish Lowland Sheepdog","polish-lowland-sheepdog","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68a235aeeaf90184f632a818_polish-lowland-sheepdog-dog-breed-sitting-on-forest-path.avif","","/public/images/dog-breeds/dog-breed-polish-lowland-sheepdog-hero.avif","not_started","Prefilled from CMS export URL."
"Dog Breeds","Pomchi","pomchi","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68e1b896b1c0636b7498a090_pomchi-puppy-forest-trail-leashfree.jpg","","/public/images/dog-breeds/dog-breed-pomchi-hero.jpg","not_started","Prefilled from CMS export URL."
"Dog Breeds","Pomeranian","pomeranian","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68a23464d894469092a2c6a8_pomeranian-dog-breed-sitting-on-forest-path.avif","","/public/images/dog-breeds/dog-breed-pomeranian-hero.avif","not_started","Prefilled from CMS export URL."
