"source","type","current_url_or_path","inferred_new_path","collection","slug","status","notes"
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/royal-oaks-neighbourhood-off-leash-area","/dog-parks/royal-oaks-neighbourhood-off-leash-area/","Dog Parks","royal-oaks-neighbourhood-off-leash-area","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/rushdale-park","/dog-parks/rushdale-park/","Dog Parks","rushdale-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/ruth-johnson-park","/dog-parks/ruth-johnson-park/","Dog Parks","ruth-johnson-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/rutland-recreation-park-kelowna","/dog-parks/rutland-recreation-park-kelowna/","Dog Parks","rutland-recreation-park-kelowna","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/sackville-lakes-provincial-park","/dog-parks/sackville-lakes-provincial-park/","Dog Parks","sackville-lakes-provincial-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/sand-bay-county-park","/dog-parks/sand-bay-county-park/","Dog Parks","sand-bay-county-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/sandstone-area-1-off-leash-dog-park","/dog-parks/sandstone-area-1-off-leash-dog-park/","Dog Parks","sandstone-area-1-off-leash-dog-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/sandy-beach-off-leash-area","/dog-parks/sandy-beach-off-leash-area/","Dog Parks","sandy-beach-off-leash-area","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/sandy-bruce-park","/dog-parks/sandy-bruce-park/","Dog Parks","sandy-bruce-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/sandy-lake-park","/dog-parks/sandy-lake-park/","Dog Parks","sandy-lake-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/saratoga-dog-park","/dog-parks/saratoga-dog-park/","Dog Parks","saratoga-dog-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/scarborough-heights-park","/dog-parks/scarborough-heights-park/","Dog Parks","scarborough-heights-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/scenic-drive-dog-run","/dog-parks/scenic-drive-dog-run/","Dog Parks","scenic-drive-dog-run","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/seasonal-rink-dog-parks-regina","/dog-parks/seasonal-rink-dog-parks-regina/","Dog Parks","seasonal-rink-dog-parks-regina","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/semiahmoo-park","/dog-parks/semiahmoo-park/","Dog Parks","semiahmoo-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/seton-off-leash-area","/dog-parks/seton-off-leash-area/","Dog Parks","seton-off-leash-area","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/shaughnessy","/dog-parks/shaughnessy/","Dog Parks","shaughnessy","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/shearwater-flyer-off-leash-dog-park","/dog-parks/shearwater-flyer-off-leash-dog-park/","Dog Parks","shearwater-flyer-off-leash-dog-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/sheffield-dog-off-leash-area","/dog-parks/sheffield-dog-off-leash-area/","Dog Parks","sheffield-dog-off-leash-area","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/shell-dog-park","/dog-parks/shell-dog-park/","Dog Parks","shell-dog-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/sherwood-park","/dog-parks/sherwood-park/","Dog Parks","sherwood-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/shubie-park","/dog-parks/shubie-park/","Dog Parks","shubie-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/silvercreek-park","/dog-parks/silvercreek-park/","Dog Parks","silvercreek-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/silverwood-dog-park","/dog-parks/silverwood-dog-park/","Dog Parks","silverwood-dog-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/sir-casimir-gzowski-park","/dog-parks/sir-casimir-gzowski-park/","Dog Parks","sir-casimir-gzowski-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/sir-casimir-gzowski-park-etobicoke","/dog-parks/sir-casimir-gzowski-park-etobicoke/","Dog Parks","sir-casimir-gzowski-park-etobicoke","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/sixteen-mile-sports-complex","/dog-parks/sixteen-mile-sports-complex/","Dog Parks","sixteen-mile-sports-complex","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/skyview-ranch-off-leash-area","/dog-parks/skyview-ranch-off-leash-area/","Dog Parks","skyview-ranch-off-leash-area","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/snetsinger-park-cornwall","/dog-parks/snetsinger-park-cornwall/","Dog Parks","snetsinger-park-cornwall","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/sorauren-avenue-park","/dog-parks/sorauren-avenue-park/","Dog Parks","sorauren-avenue-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/south-bear-creek-off-leash-dog-park","/dog-parks/south-bear-creek-off-leash-dog-park/","Dog Parks","south-bear-creek-off-leash-dog-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/south-courtice-dog-park","/dog-parks/south-courtice-dog-park/","Dog Parks","south-courtice-dog-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/south-shore-vet-dog-zone","/dog-parks/south-shore-vet-dog-zone/","Dog Parks","south-shore-vet-dog-zone","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/southward-community-park","/dog-parks/southward-community-park/","Dog Parks","southward-community-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/southwest-dog-park-saskatoon","/dog-parks/southwest-dog-park-saskatoon/","Dog Parks","southwest-dog-park-saskatoon","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/spanish-banks-dog-park-vancouver","/dog-parks/spanish-banks-dog-park-vancouver/","Dog Parks","spanish-banks-dog-park-vancouver","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/sparwood-dog-park-vancouver","/dog-parks/sparwood-dog-park-vancouver/","Dog Parks","sparwood-dog-park-vancouver","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/spruce-haven-off-leash-dog-park","/dog-parks/spruce-haven-off-leash-dog-park/","Dog Parks","spruce-haven-off-leash-dog-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/st-andrews-playground","/dog-parks/st-andrews-playground/","Dog Parks","st-andrews-playground","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/st-patricks-island-off-leash-area","/dog-parks/st-patricks-island-off-leash-area/","Dog Parks","st-patricks-island-off-leash-area","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/stan-wadlow-park","/dog-parks/stan-wadlow-park/","Dog Parks","stan-wadlow-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/stanley-dog-park","/dog-parks/stanley-dog-park/","Dog Parks","stanley-dog-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/stanley-park-south-toronto","/dog-parks/stanley-park-south-toronto/","Dog Parks","stanley-park-south-toronto","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/steve-mcdonnell","/dog-parks/steve-mcdonnell/","Dog Parks","steve-mcdonnell","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/steve-mcdonnell-park","/dog-parks/steve-mcdonnell-park/","Dog Parks","steve-mcdonnell-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/stocking-creek-park-ladysmith","/dog-parks/stocking-creek-park-ladysmith/","Dog Parks","stocking-creek-park-ladysmith","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/stoney-creek-off-leash-area","/dog-parks/stoney-creek-off-leash-area/","Dog Parks","stoney-creek-off-leash-area","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/stony-swamp-conservation-area","/dog-parks/stony-swamp-conservation-area/","Dog Parks","stony-swamp-conservation-area","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/strathcona-dog-park","/dog-parks/strathcona-dog-park/","Dog Parks","strathcona-dog-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/strathcona-park-off-leash-area","/dog-parks/strathcona-park-off-leash-area/","Dog Parks","strathcona-park-off-leash-area","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/sue-higgins-park","/dog-parks/sue-higgins-park/","Dog Parks","sue-higgins-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/sunalta-off-leash-area","/dog-parks/sunalta-off-leash-area/","Dog Parks","sunalta-off-leash-area","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/sunnidale-park","/dog-parks/sunnidale-park/","Dog Parks","sunnidale-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/sunny-mount-park","/dog-parks/sunny-mount-park/","Dog Parks","sunny-mount-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/sunnybrook-park","/dog-parks/sunnybrook-park/","Dog Parks","sunnybrook-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/sunrise-dog-park-vancouver","/dog-parks/sunrise-dog-park-vancouver/","Dog Parks","sunrise-dog-park-vancouver","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/sunset-beach-dog-park","/dog-parks/sunset-beach-dog-park/","Dog Parks","sunset-beach-dog-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/sunset-dog-park-vancouver","/dog-parks/sunset-dog-park-vancouver/","Dog Parks","sunset-dog-park-vancouver","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/swift-current-off-leash-dog-park","/dog-parks/swift-current-off-leash-dog-park/","Dog Parks","swift-current-off-leash-dog-park","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Dog Parks - 683758b0a3f8a696dfc417b0.csv","cms-item","/dog-parks/taradale-off-leash-area","/dog-parks/taradale-off-leash-area/","Dog Parks","taradale-off-leash-area","inferred","Generated from CMS slug; verify against live Webflow URLs."
